opponent,mine,index
h2g2,c6c5,12
h3h4,c5b4,13
a3b4,d3b4,11
g2f2,a6a5,7
f2e3,a5a4,8
f5d6,a4a3,10
d6f5,a3a2,8
f5d6,a2a1q,12
d6b5,a1e1,26
e3f3,e1f1,28
f3e3,f1b5,26
e3f3,b5d3,23
f3g4,d3d4,28
g4h5,h8g7,26
start,d2d4,19
d7d5,c1f4,26
c8f5,e2e3,30
b8c6,g1f3,37
c6b4,c2c3,35
e7e5,c3b4,36
f8b4,b1d2,4
e5f4,g2g3,27
c7c6,f1g2,29
f4g3,h2g3,26
d8e7,d1e2,30
g8f6,e1c1,32
a8c8,g2h3,35
f6g4,e3e4,30
e8g8,d1e1,34
f5d7,e4e5,32
d7f5,f3h4,30
f5e6,c1b1,36
g4h6,h3e6,40
e7e6,f2f3,36
b4a5,g3g4,34
f8e8,h4f5,34
e6g6,b1a1,35
a5d2,e1g1,38
d2g5,e2f2,39
h6f5,g4f5,30
g5h4,f2h4,31
g6f5,g1g5,33
f5c2,f3f4,32
c2e4,f4f5,30
h7h6,b2b3,30
c6c5,h4h6,31
e4d4,a1b1,0
g8f8,h6g7,36
f8e7,g7f6,32
e7d7,f6d6,37
e2e4,g7g6,19
g1f3,g8f6,20
b1c3,f8g7,22
d2d3,e8g8,25
f1e2,d7d6,24
h2h3,e7e5,31
e1g1,c8e6,30
c1g5,d8d7,34
b2b3,b8c6,34
d1d2,c6b4,38
a2a4,b7b6,43
f1c1,a7a5,42
c3b5,f6h5,40
f3h2,f7f6,40
g5e3,c7c5,42
c2c3,b4c6,44
c3c4,f6f5,40
e4f5,g6f5,43
e3g5,h7h6,40
g5h6,g7h6,40
d2h6,h5f4,38
c1e1,c6d4,40
b5d4,c5d4,40
e2f3,a8e8,38
a1d1,d7e7,32
g2g3,f8f6,32
h6g5,f6g6,6
g5g6,f4g6,3
f3c6,e8c8,34
c6f3,f5f4,38
g3g4,d6d5,38
h3h4,g6h4,40
c4d5,h4f3,43
g1h1,f3e1,46
d5e6,e1c2,40
f2f3,c2e3,38
d1g1,e7a3,43
e6e7,a3e7,35
g1e1,e7a3,44
h1g1,c8c1,37
e1c1,a3c1,25
g1f2,c1h1,31
f2e2,h1h2,24
e2e1,h2c2,30
b3b4,c2d1,33
e1f2,d1d3,28
f2e1,a5b4,31
a4a5,d3c2,32
g4g5,b4b3,39
a5a6,b3b2,36
a6a7,b2b1q,39
e2e4,b7b6,19
d2d4,b8c6,20
g1f3,e7e6,22
a2a3,c8b7,33
d4d5,e6d5,36
e4e5,f7f6,35
b1c3,f6e5,32
f3g5,g7g6,31
d1f3,f8e7,32
start,d2d4,19
g7g6,c1f4,27
f8g7,e2e3,31
g8f6,c2c3,38
d7d6,g1f3,38
e8g8,b1d2,37
b8d7,f1c4,38
d7b6,e1g1,44
d6d5,c4d3,38
h7h6,h2h3,43
a7a6,d1b3,45
c8d7,a2a3,49
a8c8,e3e4,49
c7c5,e4e5,49
f6h7,d4c5,47
d7a4,b3b4,48
d5d4,c5b6,49
d4c3,b2c3,50
a4c6,d2e4,51
d8d3,f1d1,46
d3b5,a3a4,51
b5b4,c3b4,43
e7e6,d1d6,42
g6g5,f4e3,41
f8d8,a1d1,41
d8d6,e4d6,37
c8d8,b4b5,36
a6b5,a4b5,36
c6b5,d1b1,33
b5a6,b1a1,33
h7f8,f3d4,34
d8d7,d6c8,36
a6c4,a1a8,33
f8g6,c8e7,29
g8h7,e7g8,38
g6e5,g2g3,33
e5d3,d4f3,34
d7d6,h3h4,33
g5h4,f3h4,34
c4d5,g3g4,30
d3e5,g4g5,30
h6g5,f2f4,28
e5g4,f4g5,26
d5c6,g5g6,26
h7h8,g8f6,27
g7f8,f6g4,33
d6d1,g1f2,1
d1f1,f2f1,2
h8g8,g4f6,34
g8h8,a8f8,37
h8g7,f8f7,32
g7h8,g6g7,31
e2e4,g7g6,19
d2d3,g8f6,20
g1f3,e7e6,22
c1g5,f8g7,27
f1e2,e8g8,25
b1c3,d7d6,23
h2h3,b8d7,26
f3d2,e6e5,25
a2a3,b7b6,23
c3d5,c8b7,22
e2f3,b7d5,27
e4d5,h7h6,24
g5e3,g6g5,25
c2c3,d7c5,25
d1c2,h6h5,32
e1g1,h5h4,32
c3c4,d8d7,32
e3g5,e5e4,40
f3e4,c5e4,38
d2e4,f6e4,33
g5f4,e4c5,41
f4e3,d7a4,40
b2b3,a4b3,40
a1c1,b3d3,41
c2a2,d3f5,47
c1e1,a8e8,49
e1e2,c5d3,50
a2d2,d3e5,48
d2c1,f5d3,40
f1e1,e5c4,39
g1h1,g7d4,46
e3d4,e8e2,40
e1e2,d3e2,35
c1g5,g8h7,0
start,d2d4,19
d7d5,c1f4,26
g8f6,e2e3,30
c8f5,g1f3,37
e7e6,c2c3,36
b8c6,f1d3,37
f8d6,f4g3,41
f5d3,d1d3,28
h7h5,b1d2,37
e8f8,e1c1,41
c6e7,a2a3,40
e7f5,e3e4,37
f5e7,e4e5,36
e7g8,e5f6,38
g8f6,g3h4,39
h8h6,h4f6,38
g7f6,d3e3,37
h6g6,f3h4,34
g6g8,e3h6,37
g8g7,h6h8,34
f8e7,h8g7,33
f6f5,h4g6,37
e7d7,g7f7,37
d6e7,d2f3,38
h5h4,f3e5,38
d7d6,b2b4,39
a7a6,g2g3,39
e7g5,c1b2,5
h4g3,h2g3,46
d8e8,f7g7,50
g5e7,h1h8,49
f5f4,h8e8,48
a8e8,g3f4,40
a6a5,e5f7,39
d6c6,b4a5,38
e7d6,d1h1,37
c6b5,h1h8,42
d6e5,g7h7,37
e8h8,f7h8,32
e5h8,g6h8,28
b7b6,h7c7,31
b6a5,c7c5,28
b5a6,h8f7,24
a5a4,f7d6,26
e6e5,c5b5,27
a6a7,b5b7,33
start,d2d4,19
d7d5,c1f4,26
b8c6,e2e3,30
c8f5,b1d2,37
g8f6,c2c3,39
e7e5,f4g3,40
e5d4,c3d4,41
f8b4,a2a3,32
b4d6,f1e2,37
e8g8,g1f3,36
a7a6,e1g1,35
h7h6,b2b4,32
c6e7,f3h4,31
f5e6,d2f3,34
c7c6,g3d6,29
f8e8,f3e5,35
d8d6,e2h5,38
g7g6,h5g6,38
e7g6,h4g6,35
f7g6,e5g6,33
g8g7,g6e5,31
d6c7,d1d3,33
f6e4,f2f3,35
e8f8,f3e4,35
d5e4,d3e4,41
e6f7,e4g4,43
g7h7,f1f7,47
c7f7,a1f1,37
start,d2d4,19
c7c5,c1f4,28
c5d4,e2e3,32
d4e3,f1c4,42
b8c6,b1c3,46
e7e5,f4e3,48
d7d6,g1e2,52
d8a5,e1g1,44
a5b4,d1d3,45
g8f6,b2b3,51
h7h6,f2f4,49
h8h7,f4e5,49
d6d5,c4d5,53
b4e7,e5f6,58
g7f6,d5c6,56
b7c6,d3h7,55
a8b8,c3e4,50
c8a6,e3c5,53
e7e5,c2c4,52
h6h5,c5f8,51
e8f8,h7h8,43
f8e7,h8g7,46
h5h4,e2c3,45
e5d4,g1h1,2
a6b7,a1d1,44
d4e5,f1f6,48
e5e6,d1d7,50
e7d7,f6f7,38
e6f7,g7f7,33
d7d8,g2g4,39
a7a5,g4g5,39
b7a6,g5g6,39
a6b7,g6g7,37
b7a6,g7g8q,41
start,d2d4,19
g8f6,c2c4,27
g7g6,c1g5,29
f8g7,e2e3,32
d7d5,c4c5,36
f6e4,f2f4,37
c7c6,f1d3,34
h7h6,g5h4,36
h6h5,g1f3,36
g7f6,h4f6,36
d8a5,b1d2,6
e4f6,e1g1,37
e8g8,f3e5,39
a5b4,h2h3,46
c8e6,a2a3,46
b4b2,a1b1,45
b2a3,b1b3,46
a3a5,f4f5,47
g6f5,d3f5,47
a5c7,f5e6,48
a7a5,e6f5,48
b8a6,g2g4,50
e7e6,f5e6,45
g8g7,g4h5,45
c7e7,e6f5,47
a6b4,d1f3,46
g7h8,h5h6,48
f6h7,f5h7,48
e7g5,g1h2,6
g5h4,f3g2,48
f8g8,e5f7,53
h8h7,g2f3,42
g8g6,f3f5,36
a8g8,f1g1,43
h4f6,f5d7,48
f6f2,h2h1,1
g1f3,d7d5,19
d2d4,c7c5,26
e2e3,g8f6,29
d4c5,c8f5,30
f1b5,b8c6,4
b1c3,e7e6,34
f3e5,f8c5,33
e5c6,b7c6,43
b2b4,c6b5,42
b4c5,e8g8,35
c1b2,d8a5,32
d1d2,b5b4,36
c3e2,a5c5,36
b2d4,c5c4,39
e1g1,f8c8,40
f2f3,b4b3,40
c2b3,c4c2,42
f1d1,c2d2,42
d1d2,h7h6,32
g2g4,e6e5,33
e2g3,e5d4,36
e3e4,f5e6,33
e4d5,e6d5,31
d2d4,d5f3,32
a1e1,c8c2,35
d4c4,c2g2,38
g1f1,a8d8,35
c4c5,d8d2,43
e1e2,f6e4,37
c5c8,g8h7,1
e2e4,f3e4,28
g3e4,d2a2,25
g4g5,g2h2,27
f1g1,h2b2,28
e4d2,a2a1,16
d2f1,b2b3,26
g5h6,h7h6,32
c8d8,a7a5,33
d8d2,a5a4,30
g1g2,a4a3,29
g2f2,b3b2,27
f2g3,b2d2,24
f1d2,a3a2,16
g3f3,a1d1,14
d2c4,a2a1q,25
c4e3,a1a4,34
f3g2,d1d3,41
g2f3,a4a8,39
f3f2,a8e4,39
e3f1,e4f3,45
f2g1,f3d1,37
g1h2,d1f1,33
start,d2d4,19
d7d5,c2c4,26
g8f6,b1a3,29
e7e6,c1g5,28
c7c6,e2e3,33
h7h6,g5f4,37
b8d7,f1d3,39
g7g5,f4g3,44
f6e4,g1f3,38
d8b6,d1c2,38
f7f5,e1g1,39
h6h5,h2h3,37
g5g4,c4c5,40
b6b4,f3e5,42
e4g3,e5g6,40
h8g8,f2g3,39
g8g6,h3h4,37
d7f6,a3b1,35
f8e7,b1d2,31
a7a6,a2a3,36
b4a5,b2b4,37
a5d8,a3a4,38
d8c7,f1b1,38
c7g3,b4b5,31
f6d7,b5a6,32
e7h4,d2b3,35
e8f7,a6b7,30
c8b7,a1a2,29
a8b8,a4a5,31
g6g8,a5a6,31
b7a8,a6a7,32
b8d8,b3a5,33
e6e5,a5b7,40
a8b7,b1b7,41
e5e4,d3e2,37
f7e6,c2a4,39
d7e5,a7a8q,42
g3e1,e2f1,1
d8a8,a4a8,36
g8a8,a2a8,29
e5c4,a8e8,30
e6f6,e8f8,27
f6e6,f8e8,26
e6f6,e8f8,27
f6g6,f8g8,26
g6h6,b7c7,27
c4d2,c7c6,22
h6h7,g8b8,22
h7g7,b8b7,25
h4e7,b7e7,22
g7f8,e7h7,22
e1e3,g1h1,1
f8g8,h7a7,25
e3g1,h1g1,0
d2f3,g2f3,2
h5h4,c6c8,36
e2e4,c7c5,19
g1f3,g8f6,21
e4e5,f6d5,22
b1c3,e7e6,25
f1c4,d5c3,31
b2c3,d7d5,24
e5d6,f8d6,27
e1g1,e8g8,35
f1e1,e6e5,31
d2d4,c8g4,31
d1d3,g4f3,34
g2f3,b8c6,27
d4d5,c6e7,33
c1g5,f7f6,27
g5e3,h7h6,29
a1b1,g7g5,28
b1b7,d8c8,26
c4a6,c5c4,28
d3d2,f6f5,32
e1b1,f5f4,29
b7a7,c8d8,36
a7a8,d8a8,29
a6c4,f4e3,37
d2e2,e3f2,39
e2f2,e7d5,38
b1d1,g8h8,33
c4b3,d5c3,41
d1d6,a8b8,37
d6g6,b8b7,32
f2e3,f8f3,41
g6h6,h8g7,1
e3g5,g7f8,0
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
c6d4,b1c3,30
a7a6,b5c4,31
b7b5,c4b3,32
a6a5,e1g1,27
a8b8,a2a4,26
c7c6,a4b5,27
c6b5,d2d3,30
h7h6,c1e3,36
d4c6,c3d5,44
g8f6,c2c4,44
a5a4,d5f6,44
g7f6,c4b5,37
b8b5,b3a4,39
b5b2,a4c6,36
d7c6,d3d4,38
d8e7,d4e5,35
h8g8,e5f6,44
e7e6,e3d4,44
e6g4,h2h3,35
e2e4,c7c5,19
d1f3,d7d5,21
e4d5,g8f6,29
f1c4,e7e6,31
d5e6,c8e6,33
f3b7,b8d7,35
c4b5,f8d6,30
b2b3,e8g8,38
b5c6,a8b8,38
b7a7,d8c8,38
c6f3,d6e5,38
b1c3,c5c4,38
g1e2,d7c5,38
a2a4,c5e4,45
b3c4,e5c3,48
d2c3,e6c4,41
a7e3,e4d6,46
e3d4,d6f5,45
d4d2,f8d8,44
d2f4,f6d5,50
f4e4,d8e8,46
e4g4,d5c3,51
e1g1,c4e2,53
f3e2,c3e2,46
g1h1,f5g3,45
f2g3,c8g4,41
c1d2,g4e4,48
a1b1,b8b1,50
f1b1,e4c2,42
b1a1,c2d2,41
a4a5,e8c8,42
h2h4,c8c1,44
a1c1,d2c1,32
h1h2,c1g1,33
h2h3,g1e3,27
h3g4,e3g3,35
g4f5,g3f4,31
start,e2e4,19
c7c6,d2d4,29
d7d5,b1c3,37
e7e6,e4e5,38
g8e7,f1d3,37
e7f5,d3f5,39
b7b5,f5d3,40
b8d7,g1f3,40
d8a5,e1g1,33
a5c7,c1d2,35
a8b8,b2b3,37
f8a3,c3b1,34
a3f8,b1a3,34
f8a3,h2h3,33
h7h5,f3g5,34
c7b6,g2g4,38
a7a5,d2e3,36
h5h4,g5f3,31
c6c5,d4c5,32
d7c5,f3d2,34
a3b2,a1b1,34
b2e5,f2f4,32
e5c3,a2a4,31
b5b4,f4f5,29
e6e5,d2f3,30
d5d4,e3f2,33
e8g8,f2h4,29
e5e4,f3e5,32
c8b7,d3c4,35
g7g5,h4g5,36
e4e3,g5e7,36
d4d3,e7c5,36
b6c7,c5f8,37
c7e5,f8c5,28
d2d4,d7d5,19
e2e4,d5e4,27
b1c3,g8f6,29
f2f3,e4f3,32
g1f3,c8g4,31
h2h3,g4f3,33
d1f3,e7e6,27
c1e3,f8b4,33
f3b7,b8d7,36
a2a3,b4c3,35
b2c3,e8g8,28
f1d3,a8b8,25
b7a6,b8b6,28
a6a7,c7c6,31
e1d2,g7g6,29
a1b1,b6b1,29
a7d7,d8d7,36
h1b1,d7d5,26
b1g1,f8b8,33
a3a4,b8b2,41
g2g4,d5b3,39
a4a5,f6d5,28
a5a6,d5e3,31
d3b5,b3c2,30
d2e3,b2b5,29
g1h1,c2c3,39
e3f4,c3d4,41
f4g3,d4e3,49
g3g2,e3e4,45
g2h2,b5b2,41
h2g3,e4h1,41
g4g5,f7f5,35
g3f4,h1h3,34
f4e5,b2b5,36
e5d4,h3h4,34
d4d3,b5b3,35
d3d2,h4f2,38
d2c1,f2h2,41
a6a7,b3a3,41
a7a8r,a3a8,3
c1b1,h7h5,39
g5h6,g6g5,38
h6h7,g8h7,5
b1c1,g5g4,41
c1b1,g4g3,41
b1c1,g3g2,35
c1d2,g2g1q,37
d2d3,f5f4,59
d3c4,f4f3,54
c4c3,f3f2,59
c3d3,f2f1q,50
d3c3,e6e5,71
c3b3,e5e4,67
b3c3,e4e3,71
c3b3,e3e2,66
b3c2,e2e1q,64
c2b3,e1h4,83
b3c3,c6c5,84
c3b3,c5c4,81
b3c3,a8c8,77
c3b4,c4c3,74
b4a5,c3c2,81
start,e2e4,19
b8c6,d2d4,29
d7d5,b1c3,37
d5e4,c3e4,38
c8f5,f1d3,41
c6d4,c1f4,39
e7e6,g1f3,45
c7c6,e1g1,48
h7h5,f3d4,45
g7g5,f4g5,49
f7f6,g5f6,47
g8f6,e4g5,41
d8d4,d3f5,33
d4d1,a1d1,30
e6f5,g5e6,30
h8h7,h2h3,32
h7d7,e6c5,31
d7d1,f1d1,22
b7b5,c5e6,33
f6d5,d1d5,30
c6d5,e6c7,21
e8f7,c7a8,19
f7f6,a8c7,15
f8c5,c7d5,17
f6g6,b2b4,19
c5d6,d5c3,17
a7a6,a2a4,15
b5a4,c3a4,15
g6g5,c2c4,13
d6e7,b4b5,13
a6a5,c4c5,13
e7f6,b5b6,12
g5f4,b6b7,10
f6e5,c5c6,14
f4e4,a4c5,15
e4d4,c5d7,18
e5d6,b7b8q,17
d4d5,b8b5,29
d5d4,b5a5,31
d4e4,a5e1,32
e4d5,e1e2,29
d5c6,e2h5,32
c6d5,h5f5,25
d5d4,g2g4,32
d6b4,g4g5,32
b4d6,g5g6,30
d6a3,g6g7,31
d4c4,g7g8q,36
c4d4,h3h4,52
a3b4,h4h5,53
b4d2,h5h6,52
d2b4,h6h7,53
d4c3,h7h8q,54
c3d2,f2f4,65
b4c3,f5g4,60
d2c2,f4f5,52
c3e1,f5f6,57
c2d2,f6f7,52
d2c1,f7f8q,56
e1d2,f8f1,71
c1c2,g4c4,77
d2c3,h8c3,74
e2e4,c7c5,19
g1f3,b8c6,21
b1c3,e7e6,25
f1c4,f8d6,32
d2d3,c6b4,37
c3b5,g8f6,36
c2c3,e8g8,36
e4e5,d6e5,29
d3d4,e5d6,35
e1g1,d8e7,34
b5d6,e7d6,27
d4c5,d6c5,39
c4e2,b7b6,42
c3b4,c5b4,39
a1b1,c8b7,38
f3e5,b4e4,47
e2f3,e4b1,44
f3b7,a8b8,31
d1f3,b1a2,31
b7e4,f8c8,32
f1d1,a2a1,37
c1g5,a1b2,35
e5d7,c8d8,40
g5f6,g7f6,32
f3f4,b2b5,30
e4d3,b5d5,31
d7f6,g8f8,2
h2h3,d5a2,34
f4g5,d8d5,30
g5f4,d5d3,37
d1d3,a2b1,26
g1h2,b1d3,26
f4b8,f8g7,2
f6h5,g7h6,1
h5f6,d3f5,30
b8h8,f5f4,23
h2h1,f4g5,26
start,e2e4,19
e7e5,g1f3,28
g8f6,f1c4,26
b8c6,e1g1,32
f8c5,d2d3,29
e8g8,c1g5,34
d7d5,e4d5,35
h7h6,g5f6,35
d8d6,d5c6,34
g7f6,c6b7,31
a8b8,b7c8q,34
b8c8,b1c3,30
f8e8,c3e4,35
d6c6,f3d2,37
c5e7,d1f3,37
e8d8,e4f6,42
c6f6,f3g4,42
f6g5,c4f7,44
g8g7,g4g5,51
h6g5,f7e6,34
g7f6,e6c8,36
e7b4,c8g4,32
b4e7,d2e4,34
f6g6,h2h3,36
d8d5,c2c4,35
d5d8,g2g3,34
d8a8,h3h4,33
a7a5,h4h5,35
g6f7,h5h6,33
f7g6,g1g2,34
g6h6,f1h1,37
h6g6,g4h5,46
g6h6,h5f7,41
h6g7,f7d5,44
a8a6,h1h5,44
g7g6,g3g4,41
e7d8,e4c5,42
a6b6,h5h8,43
b6b8,c5d7,46
a5a4,d7b8,45
d8f6,a1h1,43
f6e7,h1h6,47
g6g7,h8h7,43
g7f8,h6g6,40
f8e8,g6g8,44
e7f8,b8d7,40
c7c5,g8f8,40
e2e3,c7c5,19
g2g3,d7d5,21
b2b3,b8c6,29
c1b2,g8f6,32
f1h3,c8h3,33
g1h3,e7e6,32
e1g1,f8d6,36
b1c3,e8g8,43
d2d3,d5d4,39
c3b5,d4e3,38
b2f6,d8f6,36
b5d6,e3f2,42
h3f2,f6d4,40
f1e1,d4d6,43
f2e4,d6d4,38
g1h1,h7h6,43
d1d2,f7f5,43
d2f2,f5e4,45
f2d4,c6d4,36
e1e4,d4c2,33
a1d1,c2d4,32
d1e1,d4f3,33
e1f1,f3d2,31
f1d1,d2e4,32
d3e4,f8f2,26
a2a3,a8f8,31
h1g1,f2a2,34
d1c1,a2a3,32
c1c5,a3b3,28
c5c2,b3b1,33
g1g2,f8d8,34
g2f2,d8d1,35
c2a2,d1f1,30
f2g2,f1g1,32
g2f2,b1f1,28
f2e2,f1d1,26
a2a3,g1f1,28
a3a4,b7b5,32
a4b4,a7a5,30
b4b5,a5a4,29
e2e3,a4a3,29
b5b4,a3a2,29
b4b2,a2a1q,32
b2b8,g8h7,3
b8d8,a1a3,38
e3e2,a3f3,45
start,e2e4,19
e7e6,b1c3,29
d7d5,e4d5,32
e6d5,g1f3,31
c8g4,f1b5,28
c7c6,b5a4,32
d5d4,c3e4,26
g8f6,e4f6,29
g7f6,e1g1,23
f8e7,d2d3,21
b7b5,a4b3,26
b8d7,c1f4,28
c6c5,h2h3,36
g4f3,d1f3,34
c5c4,d3c4,40
d7e5,f4e5,39
h8g8,e5f6,42
e7f6,c4b5,34
e8f8,c2c3,38
d4d3,a1d1,38
g8g5,d1d3,35
d8c8,f3f6,42
g5g7,f1d1,50
g7g2,g1g2,2
c8b7,f2f3,9
b7d5,f6h8,44
f8e7,h8f6,38
e7e8,b3d5,44
a8c8,d1e1,50
e8f8,f6h8,57
e2e4,c7c5,19
d2d3,b8c6,21
b1d2,e7e5,25
g1f3,g8f6,31
d2c4,d7d6,28
c1g5,f8e7,33
a2a4,e8g8,33
h2h3,c6d4,30
f3d2,a7a6,34
c2c3,b7b5,34
c4e3,b5a4,35
c3d4,c5d4,29
e3f5,h7h6,24
h3h4,h6g5,26
f5e7,d8e7,2
a1a4,g5g4,30
a4c4,d6d5,27
e4d5,f6d5,31
c4c6,e7b7,37
d1c2,d5b4,34
c6c8,b4c2,32
c8c2,a8c8,33
e1d1,f7f5,36
d2c4,e5e4,37
h4h5,e4d3,35
f1d3,f5f4,36
h5h6,g7h6,37
c4e5,b7g7,39
c2c8,f8c8,19
d3f5,g7e5,31
f5d3,e5c5,39
d3a6,c5c1,35
d1e2,c1h1,35
a6b7,c8c2,32
e2d3,h1d1,30
d3e4,d1e2,30
e4f4,e2f2,32
b7f3,d4d3,28
b2b4,d3d2,33
f4e4,c2c4,33
e4d5,c4b4,35
f3d1,b4b1,36
g2g3,b1d1,33
d5e4,d1e1,30
e4d3,d2d1q,40
d3c4,f2c2,51
c4b4,d1b1,49
b4a5,c2a2,50
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
g8f6,b5c6,31
d7c6,b1c3,24
f8d6,e1g1,26
e8g8,d2d3,24
c8g4,c1g5,29
d8c8,g5f6,33
c8e6,f6h4,33
a8e8,h2h3,30
g4h5,g2g4,32
c6c5,g4h5,33
e6d7,g1h2,32
d7e6,f3g5,35
e6f6,c3d5,33
f6h6,c2c4,37
b7b6,d1g4,38
e8d8,a2a3,44
d8c8,b2b4,44
f8e8,b4c5,43
d6f8,c5b6,44
c7b6,g4d7,43
f7f5,d7f7,48
g8h8,e4f5,45
h6d6,f7a7,46
e5e4,h4g3,5
d6c5,d5b6,52
c5f5,b6c8,48
f5g5,c8d6,45
f8d6,g3d6,39
e4d3,f1g1,41
g5f6,g1g7,50
f6d6,h2g1,4
d6f4,g7h7,39
h8g8,a7g7,36
d2d4,d7d5,19
f2f4,c8f5,26
h2h3,e7e6,30
g1f3,f8b4,37
c1d2,b4d2,41
e1d2,g8f6,33
d2c1,e8g8,34
e2e3,b8c6,31
g2g4,f5e4,34
a2a4,e4f3,33
f1e2,f3h1,34
d1h1,f6e4,29
h1e1,h7h6,37
a1a3,f7f6,37
h3h4,g7g5,34
h4g5,f6g5,35
b1c3,g5f4,37
g4g5,h6g5,40
e1h1,g8f7,35
c3e4,d5e4,31
h1e4,f8h8,32
e2c4,c6b4,41
e3f4,g5f4,42
a4a5,d8h4,42
a3f3,h4h1,45
c1d2,h8h2,49
d2c3,h2c2,43
c3b4,c2b2,42
b4c5,h1a1,44
e4f4,f7e7,4
f4c7,e7e8,0
a5a6,a1c1,30
c7f7,e8d8,0
a6b7,a8b8,32
f7f6,d8c7,2
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
d7d6,b5c6,31
b7c6,e1g1,24
g8e7,d2d3,22
d8d7,c1g5,29
f7f6,g5e3,31
d7g4,h2h3,33
g4h5,b1c3,35
d6d5,e4d5,39
c6d5,e3c5,39
d5d4,c5e7,36
f8e7,c3d5,29
e7d8,b2b3,33
c7c6,d5b4,32
e8g8,b4c6,26
h5e8,c6d8,32
c8h3,g2h3,28
e8d8,a1c1,23
d8d7,c2c4,21
d4c3,c1c3,23
f8d8,g1h2,29
a8b8,d1d2,32
d7f5,f3h4,38
f5d7,f1d1,37
g7g5,h4f3,35
d7d5,f3e1,36
e5e4,a2a4,31
d5e6,f2f4,31
g5g4,h3g4,31
e6g4,c3c4,26
f6f5,d2a5,31
g4e2,h2g1,4
d8d6,d1c1,33
e2e3,g1f1,3
e3f4,f1e2,3
b8d8,d3e4,33
d6d2,a5d2,0
d2d4,d7d5,19
c2c4,g8f6,27
e2e3,d5c4,29
f1c4,c8f5,31
g1f3,e7e6,37
d1b3,f5b1,40
e1g1,f8d6,39
f3e5,d6e5,38
a1b1,e5d6,35
c1d2,e8g8,37
b3b7,b8d7,31
b7f3,f6d5,33
c4d3,c7c6,41
f3h5,g7g6,45
h5d1,h7h5,46
b1c1,d8b6,46
d1c2,f7f5,51
e3e4,d5b4,54
c2b3,b4d3,46
b3e6,f8f7,3
e6d6,b6b2,44
d6g6,g8f8,2
c1d1,b2a2,42
e4e5,d7b6,40
d4d5,b6d5,43
f2f4,d3f4,43
d2f4,d5f4,38
f1f4,a2e2,32
d1f1,a8e8,34
g6h6,f7g7,2
h6h8,g7g8,2
start,e2e4,19
e7e5,g1f3,28
b8c6,f1b5,26
d7d6,b5c6,31
b7c6,b1c3,24
g8f6,d2d4,26
e5d4,f3d4,35
c6c5,d4f3,40
a8b8,b2b3,37
b8b4,c1g5,37
c8g4,g5f6,38
g7f6,c3d5,32
b4e4,d5e3,3
d8b8,e1g1,29
g4d7,e3d5,31
b8d8,c2c4,33
h7h5,d1c2,32
e4e6,c2c3,41
h8g8,d5f6,40
d8f6,c3a5,33
f6f3,a5c7,27
e2e4,c7c5,19
f1c4,g8f6,20
d2d3,d7d5,22
c4b3,c8g4,32
f2f3,g4e6,34
c1d2,d5d4,31
c2c3,e6b3,35
a2b3,e7e6,29
c3c4,f8d6,30
g1e2,e8g8,36
e1f2,b8c6,32
a1a3,c6b4,38
d2g5,h7h6,38
g5f4,e6e5,38
f4g3,b7b6,35
h2h3,f6h5,32
h1e1,h5g3,32
e2g3,d8g5,30
e1e2,h6h5,38
g3f5,g7g6,38
f5d6,a8d8,35
d6b7,d8d7,34
d1d2,f7f6,37
a3a7,g5h4,36
g2g3,h4h3,33
e2e1,h3h2,37
f2f1,h2h1,37
f1e2,h1g2,36
e2d1,g2f3,38
d1c1,f3g3,41
e1h1,g3f3,41
h1g1,b4a2,42
a7a2,d7b7,36
c1c2,b6b5,35
b1a3,b7a7,37
c2b1,b5b4,40
a3b5,a7a2,39
b1a2,f8a8,26
b5a3,f3e3,32
d2g2,g6g5,32
g2f1,e3d2,30
a2a1,a8a3,31
b2a3,b4a3,22
f1b1,a3a2,24
b1e1,d2c3,22
e1c3,d4c3,8
g1h1,c3c2,8
a1a2,g5g4,11
a2a3,h5h4,11
b3b4,h4h3,12
b4c5,g4g3,11
a3b3,g3g2,11
h1e1,h3h2,14
d3d4,g2g1q,18
e1a1,g1a1,30
b3c2,h2h1q,27
c5c6,a1a2,38
c2d3,h1h3,40
start,e2e4,19
e7e6,d2d4,29
d7d6,g1f3,37
c7c6,f1c4,35
d6d5,e4d5,39
c6d5,c4b5,37
c8d7,b5d7,39
b8d7,e1g1,31
h7h6,c1f4,28
g8f6,b1c3,34
a8c8,c3b5,38
a7a6,f4d6,39
f6e4,d6f8,38
h8f8,b5c3,29
b7b5,c3e4,28
e8e7,e4c3,31
b5b4,c3a4,27
g7g5,c2c3,25
a6a5,c3b4,26
a5b4,a2a3,25
c8b8,a3b4,26
f8g8,a4c5,27
b8b4,f3e5,37
d8b6,e5d7,45
b6c7,d1d2,41
b4b5,d2d3,47
b5a5,d3c3,50
a5a8,c3b4,49
a8d8,b4a4,46
g8g7,a1c1,42
c7f4,g2g3,41
f4f5,a4a3,42
d8c8,d7e5,42
g7h7,c5b7,46
e7f6,c1c8,50
h6h5,b7d6,56
f5e5,d4e5,49
f6g7,d6e8,48
g7g6,h2h4,44
g5g4,a3d3,42
f7f5,b2b4,43
h7e7,b4b5,41
e7a7,b5b6,39
